alert,alt_baro,alt_geom,baro_rate,category,dbFlags,emergency,flight,gs,gva,hex,lat,lon,messages,mlat,nac_p,nac_v,nav_altitude_mcp,nav_heading,nav_qnh,nic,nic_baro,r,rc,rssi,sda,seen,seen_pos,sil,sil_type,spi,squawk,t,tisb,track,type,version
,ground,,,A2,1,none,C2702   ,9.2,,ae2126,38.677261,-121.396408,20112441,[],10,1,,,,8,,2702,186,-15.7,2,1.3,2.03,3,perhour,,1200,C27J,[],,adsb_icao,2
0,25025,,0,A0,1,,C2714   ,315,,ae4cf7,39.895054,-111.189468,18198157,"['gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,2714,0,-15.5,,0.1,9.92,,,0,6352,C27J,[],45,mlat,0
0,25000,26400,64,A3,1,none,C2012   ,340.6,2,ae5deb,35.950432,-84.721245,6960357,[],10,1,,,,8,1,2012,186,-10.1,2,0.1,0.11,3,perhour,0,5710,C30J,[],93.53,adsb_icao,2
0,325,475,,A7,1,none,C6542   ,109,2,ae2683,38.799683,-76.87056,8052641,[],11,1,,,,10,1,6542,25,-12.8,2,0.2,0.17,3,perhour,0,5147,AS65,[],359.47,adsb_icao,2
0,125,250,,A7,1,none,C6533   ,94.8,2,ae267b,39.442795,-74.561462,6462192,[],11,1,,,,10,1,6533,25,-4.5,2,0.2,0.5,3,perhour,0,0142,AS65,[],44.14,adsb_icao,2
0,775,800,704,A7,1,none,C6511   ,120.8,2,ae2665,38.867569,-76.751678,4742583,[],11,1,,,,10,1,6511,25,-22.7,2,0,1.81,3,perhour,0,5124,AS65,['baro_rate'],72.16,adsb_icao,2
,ground,,,A3,1,none,C2010   ,11.8,,ae57d4,57.750664,-152.496063,13660140,[],10,2,,,,10,,2010,25,-12.7,2,0.3,1.01,3,perhour,,1200,C30J,[],,adsb_icao,2
0,16100,16850,,A2,1,none,C2317   ,219.6,2,ae4bf1,25.145983,-80.816414,10539097,[],10,1,,,,8,1,2317,186,-10.7,3,0.4,0.4,3,perhour,0,4424,CN35,[],62.62,adsb_icao,2
0,600,450,0,A7,1,none,C6582   ,96,2,ae26a8,25.906973,-80.183769,6712835,[],11,1,,,,10,1,6582,25,-9.6,2,0.1,0.06,3,perhour,0,4423,AS65,['baro_rate'],270.6,adsb_icao,2
0,-25,275,,A7,1,none,C6605   ,54.1,2,ae26bc,39.445724,-74.544624,5359803,[],11,1,,,,10,1,6605,25,-11.5,2,1.3,1.26,3,perhour,0,4432,AS65,[],115.14,adsb_icao,2
0,2925,2975,0,A2,1,none,C2312   ,164.3,2,ae270a,30.747665,-88.362877,14162784,[],10,1,3008,,1016,8,1,2312,186,-21.2,3,0.3,0.29,3,perhour,0,3266,CN35,[],318.45,adsb_icao,2
0,400,275,,A7,1,none,C6516   ,82.5,2,ae266a,32.722637,-80.011467,5451106,[],11,1,,,,10,1,6516,25,-17.8,2,0.3,0.3,3,perhour,0,1277,AS65,[],202.83,adsb_icao,2
